sample_uid,split,scene_id,sequence_id,frame_id,height_m,height_category,scene_category,gt_instances,pred_instances,iou_threshold,tp,fp,fn,precision,recall,f1,absolute_count_error
scene_08_40_000038,test,scene_08,scene_08,000038,40,40,scene_08,25,18,0.5,0,18,25,0.0,0.0,0.0,7
scene_08_40_000039,test,scene_08,scene_08,000039,40,40,scene_08,24,20,0.25,0,20,24,0.0,0.0,0.0,4
scene_08_40_000039,test,scene_08,scene_08,000039,40,40,scene_08,24,20,0.5,0,20,24,0.0,0.0,0.0,4
scene_08_40_000040,test,scene_08,scene_08,000040,40,40,scene_08,20,21,0.25,1,20,19,0.047619047619047616,0.05,0.04878048780487805,1
scene_08_40_000040,test,scene_08,scene_08,000040,40,40,scene_08,20,21,0.5,0,21,20,0.0,0.0,0.0,1
scene_08_40_000041,test,scene_08,scene_08,000041,40,40,scene_08,16,20,0.25,1,19,15,0.05,0.0625,0.05555555555555555,4
scene_08_40_000041,test,scene_08,scene_08,000041,40,40,scene_08,16,20,0.5,0,20,16,0.0,0.0,0.0,4
scene_08_40_000042,test,scene_08,scene_08,000042,40,40,scene_08,14,18,0.25,1,17,13,0.05555555555555555,0.07142857142857142,0.0625,4
scene_08_40_000042,test,scene_08,scene_08,000042,40,40,scene_08,14,18,0.5,0,18,14,0.0,0.0,0.0,4
scene_08_40_000043,test,scene_08,scene_08,000043,40,40,scene_08,12,12,0.25,1,11,11,0.08333333333333333,0.08333333333333333,0.08333333333333333,0
scene_08_40_000043,test,scene_08,scene_08,000043,40,40,scene_08,12,12,0.5,0,12,12,0.0,0.0,0.0,0
scene_08_40_000044,test,scene_08,scene_08,000044,40,40,scene_08,12,13,0.25,0,13,12,0.0,0.0,0.0,1
scene_08_40_000044,test,scene_08,scene_08,000044,40,40,scene_08,12,13,0.5,0,13,12,0.0,0.0,0.0,1
scene_08_40_000045,test,scene_08,scene_08,000045,40,40,scene_08,10,15,0.25,0,15,10,0.0,0.0,0.0,5
scene_08_40_000045,test,scene_08,scene_08,000045,40,40,scene_08,10,15,0.5,0,15,10,0.0,0.0,0.0,5
scene_08_40_000046,test,scene_08,scene_08,000046,40,40,scene_08,5,15,0.25,0,15,5,0.0,0.0,0.0,10
scene_08_40_000046,test,scene_08,scene_08,000046,40,40,scene_08,5,15,0.5,0,15,5,0.0,0.0,0.0,10
scene_08_40_000049,test,scene_08,scene_08,000049,40,40,scene_08,2,12,0.25,0,12,2,0.0,0.0,0.0,10
scene_08_40_000049,test,scene_08,scene_08,000049,40,40,scene_08,2,12,0.5,0,12,2,0.0,0.0,0.0,10
scene_08_40_000050,test,scene_08,scene_08,000050,40,40,scene_08,2,7,0.25,0,7,2,0.0,0.0,0.0,5
scene_08_40_000050,test,scene_08,scene_08,000050,40,40,scene_08,2,7,0.5,0,7,2,0.0,0.0,0.0,5
scene_08_40_000051,test,scene_08,scene_08,000051,40,40,scene_08,5,4,0.25,0,4,5,0.0,0.0,0.0,1
scene_08_40_000051,test,scene_08,scene_08,000051,40,40,scene_08,5,4,0.5,0,4,5,0.0,0.0,0.0,1
scene_08_40_000052,test,scene_08,scene_08,000052,40,40,scene_08,4,10,0.25,0,10,4,0.0,0.0,0.0,6
scene_08_40_000052,test,scene_08,scene_08,000052,40,40,scene_08,4,10,0.5,0,10,4,0.0,0.0,0.0,6
scene_08_40_000053,test,scene_08,scene_08,000053,40,40,scene_08,4,15,0.25,0,15,4,0.0,0.0,0.0,11
scene_08_40_000053,test,scene_08,scene_08,000053,40,40,scene_08,4,15,0.5,0,15,4,0.0,0.0,0.0,11
scene_08_40_000054,test,scene_08,scene_08,000054,40,40,scene_08,8,11,0.25,0,11,8,0.0,0.0,0.0,3
scene_08_40_000054,test,scene_08,scene_08,000054,40,40,scene_08,8,11,0.5,0,11,8,0.0,0.0,0.0,3
scene_08_40_000055,test,scene_08,scene_08,000055,40,40,scene_08,15,19,0.25,0,19,15,0.0,0.0,0.0,4
scene_08_40_000055,test,scene_08,scene_08,000055,40,40,scene_08,15,19,0.5,0,19,15,0.0,0.0,0.0,4
scene_08_40_000056,test,scene_08,scene_08,000056,40,40,scene_08,16,19,0.25,0,19,16,0.0,0.0,0.0,3
scene_08_40_000056,test,scene_08,scene_08,000056,40,40,scene_08,16,19,0.5,0,19,16,0.0,0.0,0.0,3
scene_08_40_000057,test,scene_08,scene_08,000057,40,40,scene_08,19,16,0.25,0,16,19,0.0,0.0,0.0,3
scene_08_40_000057,test,scene_08,scene_08,000057,40,40,scene_08,19,16,0.5,0,16,19,0.0,0.0,0.0,3
scene_08_40_000058,test,scene_08,scene_08,000058,40,40,scene_08,20,23,0.25,0,23,20,0.0,0.0,0.0,3
scene_08_40_000058,test,scene_08,scene_08,000058,40,40,scene_08,20,23,0.5,0,23,20,0.0,0.0,0.0,3
scene_08_40_000059,test,scene_08,scene_08,000059,40,40,scene_08,20,21,0.25,0,21,20,0.0,0.0,0.0,1
scene_08_40_000059,test,scene_08,scene_08,000059,40,40,scene_08,20,21,0.5,0,21,20,0.0,0.0,0.0,1
scene_08_40_000060,test,scene_08,scene_08,000060,40,40,scene_08,23,20,0.25,0,20,23,0.0,0.0,0.0,3
scene_08_40_000060,test,scene_08,scene_08,000060,40,40,scene_08,23,20,0.5,0,20,23,0.0,0.0,0.0,3
scene_08_40_000061,test,scene_08,scene_08,000061,40,40,scene_08,29,18,0.25,0,18,29,0.0,0.0,0.0,11
scene_08_40_000061,test,scene_08,scene_08,000061,40,40,scene_08,29,18,0.5,0,18,29,0.0,0.0,0.0,11
scene_08_40_000062,test,scene_08,scene_08,000062,40,40,scene_08,31,17,0.25,0,17,31,0.0,0.0,0.0,14
scene_08_40_000062,test,scene_08,scene_08,000062,40,40,scene_08,31,17,0.5,0,17,31,0.0,0.0,0.0,14
scene_08_40_000063,test,scene_08,scene_08,000063,40,40,scene_08,25,18,0.25,0,18,25,0.0,0.0,0.0,7
scene_08_40_000063,test,scene_08,scene_08,000063,40,40,scene_08,25,18,0.5,0,18,25,0.0,0.0,0.0,7
scene_08_40_000064,test,scene_08,scene_08,000064,40,40,scene_08,25,15,0.25,0,15,25,0.0,0.0,0.0,10
scene_08_40_000064,test,scene_08,scene_08,000064,40,40,scene_08,25,15,0.5,0,15,25,0.0,0.0,0.0,10
scene_08_40_000065,test,scene_08,scene_08,000065,40,40,scene_08,17,17,0.25,0,17,17,0.0,0.0,0.0,0
scene_08_40_000065,test,scene_08,scene_08,000065,40,40,scene_08,17,17,0.5,0,17,17,0.0,0.0,0.0,0
scene_08_40_000066,test,scene_08,scene_08,000066,40,40,scene_08,17,19,0.25,0,19,17,0.0,0.0,0.0,2
scene_08_40_000066,test,scene_08,scene_08,000066,40,40,scene_08,17,19,0.5,0,19,17,0.0,0.0,0.0,2
scene_08_40_000067,test,scene_08,scene_08,000067,40,40,scene_08,24,17,0.25,0,17,24,0.0,0.0,0.0,7
scene_08_40_000067,test,scene_08,scene_08,000067,40,40,scene_08,24,17,0.5,0,17,24,0.0,0.0,0.0,7
scene_08_40_000068,test,scene_08,scene_08,000068,40,40,scene_08,33,21,0.25,0,21,33,0.0,0.0,0.0,12
scene_08_40_000068,test,scene_08,scene_08,000068,40,40,scene_08,33,21,0.5,0,21,33,0.0,0.0,0.0,12
scene_08_40_000069,test,scene_08,scene_08,000069,40,40,scene_08,30,29,0.25,0,29,30,0.0,0.0,0.0,1
scene_08_40_000069,test,scene_08,scene_08,000069,40,40,scene_08,30,29,0.5,0,29,30,0.0,0.0,0.0,1
scene_08_40_000070,test,scene_08,scene_08,000070,40,40,scene_08,43,22,0.25,0,22,43,0.0,0.0,0.0,21
scene_08_40_000070,test,scene_08,scene_08,000070,40,40,scene_08,43,22,0.5,0,22,43,0.0,0.0,0.0,21
scene_08_40_000071,test,scene_08,scene_08,000071,40,40,scene_08,33,18,0.25,0,18,33,0.0,0.0,0.0,15
scene_08_40_000071,test,scene_08,scene_08,000071,40,40,scene_08,33,18,0.5,0,18,33,0.0,0.0,0.0,15
scene_08_40_000072,test,scene_08,scene_08,000072,40,40,scene_08,27,14,0.25,0,14,27,0.0,0.0,0.0,13
scene_08_40_000072,test,scene_08,scene_08,000072,40,40,scene_08,27,14,0.5,0,14,27,0.0,0.0,0.0,13
scene_08_40_000073,test,scene_08,scene_08,000073,40,40,scene_08,25,19,0.25,1,18,24,0.05263157894736842,0.04,0.045454545454545456,6
scene_08_40_000073,test,scene_08,scene_08,000073,40,40,scene_08,25,19,0.5,0,19,25,0.0,0.0,0.0,6
scene_08_40_000074,test,scene_08,scene_08,000074,40,40,scene_08,21,13,0.25,1,12,20,0.07692307692307693,0.047619047619047616,0.058823529411764705,8
scene_08_40_000074,test,scene_08,scene_08,000074,40,40,scene_08,21,13,0.5,0,13,21,0.0,0.0,0.0,8
scene_08_40_000075,test,scene_08,scene_08,000075,40,40,scene_08,19,13,0.25,1,12,18,0.07692307692307693,0.05263157894736842,0.0625,6
scene_08_40_000075,test,scene_08,scene_08,000075,40,40,scene_08,19,13,0.5,0,13,19,0.0,0.0,0.0,6
scene_08_40_000076,test,scene_08,scene_08,000076,40,40,scene_08,17,20,0.25,0,20,17,0.0,0.0,0.0,3
scene_08_40_000076,test,scene_08,scene_08,000076,40,40,scene_08,17,20,0.5,0,20,17,0.0,0.0,0.0,3
scene_08_40_000077,test,scene_08,scene_08,000077,40,40,scene_08,17,10,0.25,0,10,17,0.0,0.0,0.0,7
scene_08_40_000077,test,scene_08,scene_08,000077,40,40,scene_08,17,10,0.5,0,10,17,0.0,0.0,0.0,7
scene_08_40_000078,test,scene_08,scene_08,000078,40,40,scene_08,10,11,0.25,0,11,10,0.0,0.0,0.0,1
scene_08_40_000078,test,scene_08,scene_08,000078,40,40,scene_08,10,11,0.5,0,11,10,0.0,0.0,0.0,1
scene_08_40_000081,test,scene_08,scene_08,000081,40,40,scene_08,2,11,0.25,0,11,2,0.0,0.0,0.0,9
scene_08_40_000081,test,scene_08,scene_08,000081,40,40,scene_08,2,11,0.5,0,11,2,0.0,0.0,0.0,9
scene_08_40_000082,test,scene_08,scene_08,000082,40,40,scene_08,10,4,0.25,0,4,10,0.0,0.0,0.0,6
scene_08_40_000082,test,scene_08,scene_08,000082,40,40,scene_08,10,4,0.5,0,4,10,0.0,0.0,0.0,6
scene_08_40_000083,test,scene_08,scene_08,000083,40,40,scene_08,10,6,0.25,0,6,10,0.0,0.0,0.0,4
scene_08_40_000083,test,scene_08,scene_08,000083,40,40,scene_08,10,6,0.5,0,6,10,0.0,0.0,0.0,4
scene_08_40_000084,test,scene_08,scene_08,000084,40,40,scene_08,9,15,0.25,0,15,9,0.0,0.0,0.0,6
scene_08_40_000084,test,scene_08,scene_08,000084,40,40,scene_08,9,15,0.5,0,15,9,0.0,0.0,0.0,6
scene_08_40_000085,test,scene_08,scene_08,000085,40,40,scene_08,19,12,0.25,0,12,19,0.0,0.0,0.0,7
scene_08_40_000085,test,scene_08,scene_08,000085,40,40,scene_08,19,12,0.5,0,12,19,0.0,0.0,0.0,7
scene_08_40_000086,test,scene_08,scene_08,000086,40,40,scene_08,20,18,0.25,0,18,20,0.0,0.0,0.0,2
scene_08_40_000086,test,scene_08,scene_08,000086,40,40,scene_08,20,18,0.5,0,18,20,0.0,0.0,0.0,2
scene_08_40_000087,test,scene_08,scene_08,000087,40,40,scene_08,22,15,0.25,0,15,22,0.0,0.0,0.0,7
scene_08_40_000087,test,scene_08,scene_08,000087,40,40,scene_08,22,15,0.5,0,15,22,0.0,0.0,0.0,7
scene_08_40_000088,test,scene_08,scene_08,000088,40,40,scene_08,26,16,0.25,0,16,26,0.0,0.0,0.0,10
scene_08_40_000088,test,scene_08,scene_08,000088,40,40,scene_08,26,16,0.5,0,16,26,0.0,0.0,0.0,10
scene_08_40_000089,test,scene_08,scene_08,000089,40,40,scene_08,27,18,0.25,2,16,25,0.1111111111111111,0.07407407407407407,0.08888888888888889,9
scene_08_40_000089,test,scene_08,scene_08,000089,40,40,scene_08,27,18,0.5,0,18,27,0.0,0.0,0.0,9
scene_08_40_000090,test,scene_08,scene_08,000090,40,40,scene_08,29,17,0.25,1,16,28,0.058823529411764705,0.034482758620689655,0.043478260869565216,12
scene_08_40_000090,test,scene_08,scene_08,000090,40,40,scene_08,29,17,0.5,0,17,29,0.0,0.0,0.0,12
scene_08_40_000091,test,scene_08,scene_08,000091,40,40,scene_08,31,17,0.25,0,17,31,0.0,0.0,0.0,14
scene_08_40_000091,test,scene_08,scene_08,000091,40,40,scene_08,31,17,0.5,0,17,31,0.0,0.0,0.0,14
scene_08_40_000092,test,scene_08,scene_08,000092,40,40,scene_08,36,25,0.25,0,25,36,0.0,0.0,0.0,11
scene_08_40_000092,test,scene_08,scene_08,000092,40,40,scene_08,36,25,0.5,0,25,36,0.0,0.0,0.0,11
scene_08_40_000093,test,scene_08,scene_08,000093,40,40,scene_08,27,16,0.25,0,16,27,0.0,0.0,0.0,11
scene_08_40_000093,test,scene_08,scene_08,000093,40,40,scene_08,27,16,0.5,0,16,27,0.0,0.0,0.0,11
scene_08_40_000094,test,scene_08,scene_08,000094,40,40,scene_08,25,21,0.25,0,21,25,0.0,0.0,0.0,4
scene_08_40_000094,test,scene_08,scene_08,000094,40,40,scene_08,25,21,0.5,0,21,25,0.0,0.0,0.0,4
scene_08_40_000095,test,scene_08,scene_08,000095,40,40,scene_08,21,15,0.25,0,15,21,0.0,0.0,0.0,6
scene_08_40_000095,test,scene_08,scene_08,000095,40,40,scene_08,21,15,0.5,0,15,21,0.0,0.0,0.0,6
scene_08_40_000096,test,scene_08,scene_08,000096,40,40,scene_08,16,17,0.25,0,17,16,0.0,0.0,0.0,1
scene_08_40_000096,test,scene_08,scene_08,000096,40,40,scene_08,16,17,0.5,0,17,16,0.0,0.0,0.0,1
scene_08_40_000097,test,scene_08,scene_08,000097,40,40,scene_08,11,13,0.25,0,13,11,0.0,0.0,0.0,2
scene_08_40_000097,test,scene_08,scene_08,000097,40,40,scene_08,11,13,0.5,0,13,11,0.0,0.0,0.0,2
scene_08_40_000098,test,scene_08,scene_08,000098,40,40,scene_08,14,18,0.25,0,18,14,0.0,0.0,0.0,4
scene_08_40_000098,test,scene_08,scene_08,000098,40,40,scene_08,14,18,0.5,0,18,14,0.0,0.0,0.0,4
scene_08_40_000099,test,scene_08,scene_08,000099,40,40,scene_08,18,11,0.25,0,11,18,0.0,0.0,0.0,7
scene_08_40_000099,test,scene_08,scene_08,000099,40,40,scene_08,18,11,0.5,0,11,18,0.0,0.0,0.0,7
scene_08_40_000100,test,scene_08,scene_08,000100,40,40,scene_08,31,16,0.25,0,16,31,0.0,0.0,0.0,15
scene_08_40_000100,test,scene_08,scene_08,000100,40,40,scene_08,31,16,0.5,0,16,31,0.0,0.0,0.0,15
scene_08_40_000101,test,scene_08,scene_08,000101,40,40,scene_08,26,8,0.25,0,8,26,0.0,0.0,0.0,18
scene_08_40_000101,test,scene_08,scene_08,000101,40,40,scene_08,26,8,0.5,0,8,26,0.0,0.0,0.0,18
scene_08_40_000102,test,scene_08,scene_08,000102,40,40,scene_08,32,14,0.25,0,14,32,0.0,0.0,0.0,18
scene_08_40_000102,test,scene_08,scene_08,000102,40,40,scene_08,32,14,0.5,0,14,32,0.0,0.0,0.0,18
scene_08_40_000103,test,scene_08,scene_08,000103,40,40,scene_08,31,16,0.25,1,15,30,0.0625,0.03225806451612903,0.0425531914893617,15
scene_08_40_000103,test,scene_08,scene_08,000103,40,40,scene_08,31,16,0.5,0,16,31,0.0,0.0,0.0,15
scene_08_40_000104,test,scene_08,scene_08,000104,40,40,scene_08,23,14,0.25,0,14,23,0.0,0.0,0.0,9
scene_08_40_000104,test,scene_08,scene_08,000104,40,40,scene_08,23,14,0.5,0,14,23,0.0,0.0,0.0,9
scene_08_40_000105,test,scene_08,scene_08,000105,40,40,scene_08,22,15,0.25,1,14,21,0.06666666666666667,0.045454545454545456,0.05405405405405406,7
scene_08_40_000105,test,scene_08,scene_08,000105,40,40,scene_08,22,15,0.5,0,15,22,0.0,0.0,0.0,7
scene_08_40_000106,test,scene_08,scene_08,000106,40,40,scene_08,19,20,0.25,0,20,19,0.0,0.0,0.0,1
scene_08_40_000106,test,scene_08,scene_08,000106,40,40,scene_08,19,20,0.5,0,20,19,0.0,0.0,0.0,1
scene_08_40_000107,test,scene_08,scene_08,000107,40,40,scene_08,15,11,0.25,0,11,15,0.0,0.0,0.0,4
scene_08_40_000107,test,scene_08,scene_08,000107,40,40,scene_08,15,11,0.5,0,11,15,0.0,0.0,0.0,4
scene_08_40_000108,test,scene_08,scene_08,000108,40,40,scene_08,8,6,0.25,0,6,8,0.0,0.0,0.0,2
scene_08_40_000108,test,scene_08,scene_08,000108,40,40,scene_08,8,6,0.5,0,6,8,0.0,0.0,0.0,2
scene_08_40_000112,test,scene_08,scene_08,000112,40,40,scene_08,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_08_40_000112,test,scene_08,scene_08,000112,40,40,scene_08,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_08_40_000113,test,scene_08,scene_08,000113,40,40,scene_08,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_08_40_000113,test,scene_08,scene_08,000113,40,40,scene_08,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_08_40_000114,test,scene_08,scene_08,000114,40,40,scene_08,16,5,0.25,0,5,16,0.0,0.0,0.0,11
scene_08_40_000114,test,scene_08,scene_08,000114,40,40,scene_08,16,5,0.5,0,5,16,0.0,0.0,0.0,11
scene_08_40_000115,test,scene_08,scene_08,000115,40,40,scene_08,17,8,0.25,0,8,17,0.0,0.0,0.0,9
scene_08_40_000115,test,scene_08,scene_08,000115,40,40,scene_08,17,8,0.5,0,8,17,0.0,0.0,0.0,9
scene_08_40_000116,test,scene_08,scene_08,000116,40,40,scene_08,22,14,0.25,0,14,22,0.0,0.0,0.0,8
scene_08_40_000116,test,scene_08,scene_08,000116,40,40,scene_08,22,14,0.5,0,14,22,0.0,0.0,0.0,8
scene_08_40_000117,test,scene_08,scene_08,000117,40,40,scene_08,26,9,0.25,0,9,26,0.0,0.0,0.0,17
scene_08_40_000117,test,scene_08,scene_08,000117,40,40,scene_08,26,9,0.5,0,9,26,0.0,0.0,0.0,17
scene_08_40_000118,test,scene_08,scene_08,000118,40,40,scene_08,21,13,0.25,0,13,21,0.0,0.0,0.0,8
scene_08_40_000118,test,scene_08,scene_08,000118,40,40,scene_08,21,13,0.5,0,13,21,0.0,0.0,0.0,8
scene_08_40_000119,test,scene_08,scene_08,000119,40,40,scene_08,25,21,0.25,0,21,25,0.0,0.0,0.0,4
scene_08_40_000119,test,scene_08,scene_08,000119,40,40,scene_08,25,21,0.5,0,21,25,0.0,0.0,0.0,4
scene_08_40_000120,test,scene_08,scene_08,000120,40,40,scene_08,30,33,0.25,0,33,30,0.0,0.0,0.0,3
scene_08_40_000120,test,scene_08,scene_08,000120,40,40,scene_08,30,33,0.5,0,33,30,0.0,0.0,0.0,3
scene_08_40_000121,test,scene_08,scene_08,000121,40,40,scene_08,25,18,0.25,0,18,25,0.0,0.0,0.0,7
scene_08_40_000121,test,scene_08,scene_08,000121,40,40,scene_08,25,18,0.5,0,18,25,0.0,0.0,0.0,7
scene_08_40_000122,test,scene_08,scene_08,000122,40,40,scene_08,25,12,0.25,0,12,25,0.0,0.0,0.0,13
scene_08_40_000122,test,scene_08,scene_08,000122,40,40,scene_08,25,12,0.5,0,12,25,0.0,0.0,0.0,13
scene_08_40_000123,test,scene_08,scene_08,000123,40,40,scene_08,19,10,0.25,0,10,19,0.0,0.0,0.0,9
scene_08_40_000123,test,scene_08,scene_08,000123,40,40,scene_08,19,10,0.5,0,10,19,0.0,0.0,0.0,9
scene_08_40_000124,test,scene_08,scene_08,000124,40,40,scene_08,14,13,0.25,0,13,14,0.0,0.0,0.0,1
scene_08_40_000124,test,scene_08,scene_08,000124,40,40,scene_08,14,13,0.5,0,13,14,0.0,0.0,0.0,1
scene_08_40_000125,test,scene_08,scene_08,000125,40,40,scene_08,10,9,0.25,0,9,10,0.0,0.0,0.0,1
scene_08_40_000125,test,scene_08,scene_08,000125,40,40,scene_08,10,9,0.5,0,9,10,0.0,0.0,0.0,1
scene_08_40_000126,test,scene_08,scene_08,000126,40,40,scene_08,18,8,0.25,0,8,18,0.0,0.0,0.0,10
scene_08_40_000126,test,scene_08,scene_08,000126,40,40,scene_08,18,8,0.5,0,8,18,0.0,0.0,0.0,10
scene_08_40_000127,test,scene_08,scene_08,000127,40,40,scene_08,16,16,0.25,0,16,16,0.0,0.0,0.0,0
scene_08_40_000127,test,scene_08,scene_08,000127,40,40,scene_08,16,16,0.5,0,16,16,0.0,0.0,0.0,0
scene_08_40_000128,test,scene_08,scene_08,000128,40,40,scene_08,21,12,0.25,0,12,21,0.0,0.0,0.0,9
scene_08_40_000128,test,scene_08,scene_08,000128,40,40,scene_08,21,12,0.5,0,12,21,0.0,0.0,0.0,9
scene_08_40_000129,test,scene_08,scene_08,000129,40,40,scene_08,23,28,0.25,0,28,23,0.0,0.0,0.0,5
scene_08_40_000129,test,scene_08,scene_08,000129,40,40,scene_08,23,28,0.5,0,28,23,0.0,0.0,0.0,5
scene_08_40_000130,test,scene_08,scene_08,000130,40,40,scene_08,32,16,0.25,0,16,32,0.0,0.0,0.0,16
scene_08_40_000130,test,scene_08,scene_08,000130,40,40,scene_08,32,16,0.5,0,16,32,0.0,0.0,0.0,16
scene_08_40_000131,test,scene_08,scene_08,000131,40,40,scene_08,25,25,0.25,0,25,25,0.0,0.0,0.0,0
scene_08_40_000131,test,scene_08,scene_08,000131,40,40,scene_08,25,25,0.5,0,25,25,0.0,0.0,0.0,0
scene_08_40_000132,test,scene_08,scene_08,000132,40,40,scene_08,22,12,0.25,0,12,22,0.0,0.0,0.0,10
scene_08_40_000132,test,scene_08,scene_08,000132,40,40,scene_08,22,12,0.5,0,12,22,0.0,0.0,0.0,10
scene_08_40_000133,test,scene_08,scene_08,000133,40,40,scene_08,20,18,0.25,0,18,20,0.0,0.0,0.0,2
scene_08_40_000133,test,scene_08,scene_08,000133,40,40,scene_08,20,18,0.5,0,18,20,0.0,0.0,0.0,2
scene_08_40_000134,test,scene_08,scene_08,000134,40,40,scene_08,20,11,0.25,0,11,20,0.0,0.0,0.0,9
scene_08_40_000134,test,scene_08,scene_08,000134,40,40,scene_08,20,11,0.5,0,11,20,0.0,0.0,0.0,9
scene_08_40_000135,test,scene_08,scene_08,000135,40,40,scene_08,20,7,0.25,0,7,20,0.0,0.0,0.0,13
scene_08_40_000135,test,scene_08,scene_08,000135,40,40,scene_08,20,7,0.5,0,7,20,0.0,0.0,0.0,13
scene_08_40_000136,test,scene_08,scene_08,000136,40,40,scene_08,18,8,0.25,0,8,18,0.0,0.0,0.0,10
scene_08_40_000136,test,scene_08,scene_08,000136,40,40,scene_08,18,8,0.5,0,8,18,0.0,0.0,0.0,10
scene_08_40_000137,test,scene_08,scene_08,000137,40,40,scene_08,16,5,0.25,0,5,16,0.0,0.0,0.0,11
scene_08_40_000137,test,scene_08,scene_08,000137,40,40,scene_08,16,5,0.5,0,5,16,0.0,0.0,0.0,11
scene_08_40_000138,test,scene_08,scene_08,000138,40,40,scene_08,6,3,0.25,0,3,6,0.0,0.0,0.0,3
scene_08_40_000138,test,scene_08,scene_08,000138,40,40,scene_08,6,3,0.5,0,3,6,0.0,0.0,0.0,3
scene_08_40_000140,test,scene_08,scene_08,000140,40,40,scene_08,14,3,0.25,0,3,14,0.0,0.0,0.0,11
scene_08_40_000140,test,scene_08,scene_08,000140,40,40,scene_08,14,3,0.5,0,3,14,0.0,0.0,0.0,11
scene_08_40_000141,test,scene_08,scene_08,000141,40,40,scene_08,16,8,0.25,0,8,16,0.0,0.0,0.0,8
scene_08_40_000141,test,scene_08,scene_08,000141,40,40,scene_08,16,8,0.5,0,8,16,0.0,0.0,0.0,8
scene_08_40_000142,test,scene_08,scene_08,000142,40,40,scene_08,16,10,0.25,0,10,16,0.0,0.0,0.0,6
scene_08_40_000142,test,scene_08,scene_08,000142,40,40,scene_08,16,10,0.5,0,10,16,0.0,0.0,0.0,6
scene_08_40_000143,test,scene_08,scene_08,000143,40,40,scene_08,17,10,0.25,0,10,17,0.0,0.0,0.0,7
scene_08_40_000143,test,scene_08,scene_08,000143,40,40,scene_08,17,10,0.5,0,10,17,0.0,0.0,0.0,7
scene_08_40_000144,test,scene_08,scene_08,000144,40,40,scene_08,18,14,0.25,0,14,18,0.0,0.0,0.0,4
scene_08_40_000144,test,scene_08,scene_08,000144,40,40,scene_08,18,14,0.5,0,14,18,0.0,0.0,0.0,4
scene_08_40_000145,test,scene_08,scene_08,000145,40,40,scene_08,20,18,0.25,0,18,20,0.0,0.0,0.0,2
scene_08_40_000145,test,scene_08,scene_08,000145,40,40,scene_08,20,18,0.5,0,18,20,0.0,0.0,0.0,2
scene_08_40_000146,test,scene_08,scene_08,000146,40,40,scene_08,24,13,0.25,0,13,24,0.0,0.0,0.0,11
scene_08_40_000146,test,scene_08,scene_08,000146,40,40,scene_08,24,13,0.5,0,13,24,0.0,0.0,0.0,11
scene_08_40_000147,test,scene_08,scene_08,000147,40,40,scene_08,19,15,0.25,0,15,19,0.0,0.0,0.0,4
scene_08_40_000147,test,scene_08,scene_08,000147,40,40,scene_08,19,15,0.5,0,15,19,0.0,0.0,0.0,4
scene_08_40_000148,test,scene_08,scene_08,000148,40,40,scene_08,14,17,0.25,0,17,14,0.0,0.0,0.0,3
scene_08_40_000148,test,scene_08,scene_08,000148,40,40,scene_08,14,17,0.5,0,17,14,0.0,0.0,0.0,3
scene_08_40_000149,test,scene_08,scene_08,000149,40,40,scene_08,15,10,0.25,0,10,15,0.0,0.0,0.0,5
scene_08_40_000149,test,scene_08,scene_08,000149,40,40,scene_08,15,10,0.5,0,10,15,0.0,0.0,0.0,5
scene_08_40_000150,test,scene_08,scene_08,000150,40,40,scene_08,16,9,0.25,0,9,16,0.0,0.0,0.0,7
scene_08_40_000150,test,scene_08,scene_08,000150,40,40,scene_08,16,9,0.5,0,9,16,0.0,0.0,0.0,7
scene_08_40_000151,test,scene_08,scene_08,000151,40,40,scene_08,15,5,0.25,0,5,15,0.0,0.0,0.0,10
scene_08_40_000151,test,scene_08,scene_08,000151,40,40,scene_08,15,5,0.5,0,5,15,0.0,0.0,0.0,10
scene_08_40_000152,test,scene_08,scene_08,000152,40,40,scene_08,13,6,0.25,0,6,13,0.0,0.0,0.0,7
scene_08_40_000152,test,scene_08,scene_08,000152,40,40,scene_08,13,6,0.5,0,6,13,0.0,0.0,0.0,7
scene_08_40_000153,test,scene_08,scene_08,000153,40,40,scene_08,10,5,0.25,0,5,10,0.0,0.0,0.0,5
scene_08_40_000153,test,scene_08,scene_08,000153,40,40,scene_08,10,5,0.5,0,5,10,0.0,0.0,0.0,5
scene_08_40_000154,test,scene_08,scene_08,000154,40,40,scene_08,10,3,0.25,0,3,10,0.0,0.0,0.0,7
scene_08_40_000154,test,scene_08,scene_08,000154,40,40,scene_08,10,3,0.5,0,3,10,0.0,0.0,0.0,7
scene_08_40_000156,test,scene_08,scene_08,000156,40,40,scene_08,12,1,0.25,0,1,12,0.0,0.0,0.0,11
scene_08_40_000156,test,scene_08,scene_08,000156,40,40,scene_08,12,1,0.5,0,1,12,0.0,0.0,0.0,11
scene_08_40_000157,test,scene_08,scene_08,000157,40,40,scene_08,16,7,0.25,0,7,16,0.0,0.0,0.0,9
scene_08_40_000157,test,scene_08,scene_08,000157,40,40,scene_08,16,7,0.5,0,7,16,0.0,0.0,0.0,9
scene_08_40_000158,test,scene_08,scene_08,000158,40,40,scene_08,16,5,0.25,0,5,16,0.0,0.0,0.0,11
